Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"53703, USA",01/22/2019,23.2,14.3,19.7,-0.6,,0.16,2.81,7.31,15.7,117.13,25.3,5.2,72.5,76.21,"Snow, Partially cloudy"
"53703, USA",01/23/2019,22.3,4.4,17.7,6.8,,0.28,1.69,8.99,14.7,223.42,23,5.2,69,81.98,"Snow, Partially cloudy"
"53703, USA",01/24/2019,22.1,-1,10.4,-15.5,,0,0,8.99,16.2,216.83,28.9,6,64.3,77.42,Partially cloudy
"53703, USA",01/25/2019,1.3,-16.4,-5.9,-24.5,,0,0,8.88,8.1,221.33,18.3,9.9,42.6,68.9,Partially cloudy
"53703, USA",01/26/2019,3.7,-22.1,-7.1,-21.6,,0.03,0.18,8.5,13,125.13,,7.8,61.6,75.33,"Snow, Partially cloudy"
"53703, USA",01/27/2019,4.4,-11.1,-1.3,-23,,0.01,1.81,10.16,12.7,220.63,,9.2,42.5,70.32,"Snow, Partially cloudy"
"53703, USA",01/28/2019,20.6,2.2,12,-12.8,,0.43,1.24,11.25,20.5,175,30.2,4.2,86,81.64,"Snow, Overcast"
"53703, USA",01/29/2019,5.4,-15.9,-1.9,-35.8,,0,0.1,11.33,17.3,284.58,32.5,8.7,49.1,61.05,"Snow, Partially cloudy"
"53703, USA",01/30/2019,-9.3,-25.8,-18.9,-48.2,,0,0,11.08,15.9,276.29,25.6,9.8,14.5,58.02,Clear
"53703, USA",01/31/2019,-4.9,-25.6,-14.5,-35.8,,0.02,0.31,11.08,9.1,199.42,,9.3,54.7,65.24,"Snow, Partially cloudy"
"53703, USA",02/01/2019,14.7,-5.3,5.9,-15.5,,0,0.2,11.03,11,144.42,,9,78.2,74.93,"Snow, Overcast"
"53703, USA",02/02/2019,40.6,12.4,30,0,,0.01,0.37,10.62,11.4,205.58,21.6,4.1,79.3,90.26,"Snow, Overcast"
"53703, USA",02/03/2019,43,38.5,40.8,34.4,,0,0,7.89,13.3,198.46,19.7,1.2,85,99.06,Overcast
"53703, USA",02/04/2019,45.1,22.1,37.4,10.7,,0.25,0.19,3.76,13,239.54,23.4,5.9,91.5,91.16,"Snow, Overcast"
"53703, USA",02/05/2019,26.6,19.4,22.5,7.9,,0.09,0.73,1.4,16.4,138,28.5,8.1,78.6,77.9,"Snow, Overcast"
"53703, USA",02/06/2019,29.4,22.2,25.5,11.8,,0.05,0.2,1.24,15.7,143.63,24.4,7.3,99.8,91.57,"Snow, Overcast"
"53703, USA",02/07/2019,31.1,6.5,23.2,-9.1,,0.25,0.32,1.33,15.4,162.71,36.7,5.5,91.8,88.98,"Snow, Overcast"
"53703, USA",02/08/2019,8.5,-1.6,3.9,-19.5,,0,0.14,1.28,15.1,275.75,28.6,9.7,44.6,70.97,"Snow, Partially cloudy"
"53703, USA",02/09/2019,17.5,-1.6,8.2,-14.1,,0,0,1.28,8.4,148.21,,9.9,52.4,70.22,Partially cloudy
"53703, USA",02/10/2019,27.1,18.3,23.7,7.8,,0.07,0.36,1.41,12.1,106.21,,7.1,89.6,83.23,"Snow, Overcast"
"53703, USA",02/11/2019,29.2,23.3,26.2,11.2,,0.08,3.28,4.7,16.4,65.58,23,5.7,98.1,87.23,"Snow, Overcast"
"53703, USA",02/12/2019,29.4,22.2,26.6,9.6,,0.48,3.2,7.9,16.6,202.29,29.2,2.2,75.5,88.09,"Snow, Overcast"
"53703, USA",02/13/2019,25.8,15.2,19.5,0.9,,0,0.82,8.72,14.6,248.13,28.4,8.6,61.3,73.25,"Snow, Partially cloudy"
"53703, USA",02/14/2019,41.4,21.1,30.5,11,,0.01,0,8.37,16.2,195.67,27.9,8.1,71.7,77.37,"Rain, Partially cloudy"
"53703, USA",02/15/2019,19.9,2.2,10.3,-13.3,,0,0,6.38,16.9,302,33.6,9.7,25.3,65.03,Partially cloudy
"53703, USA",02/16/2019,24.3,-2.2,13.4,-2.9,,0,0.84,6.08,13,98.71,16.1,9.9,57,75.32,"Snow, Partially cloudy"
"53703, USA",02/17/2019,25,19.4,22.3,4.8,,0.19,2.03,8.11,19.4,75.33,29.5,3.7,86.5,84.36,"Snow, Overcast"
"53703, USA",02/18/2019,23.9,2.5,16.7,3.8,,0.03,0.92,9.03,14.4,142.33,19.7,8.6,42,75.3,"Snow, Partially cloudy"
"53703, USA",02/19/2019,25.1,-5.7,12,14.1,,0,0.79,9.11,7.9,67.83,,9.3,43.8,74.48,"Snow, Partially cloudy"
"53703, USA",02/20/2019,34.3,23.3,29.3,14.6,,0.28,0.54,9.64,16.5,152.79,32.1,5.1,88.4,83.75,"Snow, Overcast"
"53703, USA",02/21/2019,27.6,8.2,20.6,6.9,,0,0.04,9.68,11.7,220.04,24.2,9,24.8,68.93,Snow
"53703, USA",02/22/2019,33.8,7,21.9,19.2,,0,0,9.36,11.7,103.96,,7.5,56.3,71.39,Partially cloudy
"53703, USA",02/23/2019,34.2,30.4,32.7,20.3,,0.64,0,8.42,20.9,86.33,34.4,3.7,95,88.33,"Rain, Overcast"
"53703, USA",02/24/2019,35.5,7.2,24.5,-9.3,,0.13,0,7.55,25.9,259.04,42,6.7,65.6,77.41,"Rain, Partially cloudy"
"53703, USA",02/25/2019,11.7,0.3,6.3,-14.3,,0,0,7.09,17.9,311.67,28.3,9.9,60.4,61.47,Partially cloudy
"53703, USA",02/26/2019,11.5,6.4,9.3,-8.8,,0.05,0.17,7.14,13.1,81.75,,8.2,90.5,70.46,"Snow, Overcast"
"53703, USA",02/27/2019,19.4,6.7,13.9,0.4,,0.04,0.1,7.24,15.9,260.92,24.2,7.4,70,76.63,"Snow, Partially cloudy"
"53703, USA",02/28/2019,21.1,1,12.8,-6.7,,0,0.1,7.25,5.7,240.21,,9.9,64.2,62.7,"Snow, Partially cloudy"
"53703, USA",03/01/2019,30.3,19.3,23.7,13.3,,0.03,0.7,7.95,8.1,113.33,,9,93,58.24,"Snow, Overcast"
"53703, USA",03/02/2019,24.5,18.7,22.3,10.4,,0.04,0.39,8.34,10.5,285.5,18.3,8.4,86.6,78.56,"Snow, Overcast"
"53703, USA",03/03/2019,16.8,-4.7,7.8,-18.6,,0,0,8.29,12.6,311.46,19.7,9.9,30.1,55.83,Partially cloudy
"53703, USA",03/04/2019,7.8,-9.6,-0.8,-24.1,,0,0,7.95,13,258.5,21.9,9.9,21.2,66.57,Clear
"53703, USA",03/05/2019,17.4,1.6,9,-11.4,,0,0,7.79,16.2,278.04,28,9.6,50.6,64.65,Partially cloudy
"53703, USA",03/06/2019,23.9,3.1,13.5,-6.4,,0,0,7.74,12.1,264.46,21.1,9.9,36.8,66.98,Partially cloudy
"53703, USA",03/07/2019,22.4,3.3,13.5,1.4,,0,0,7.58,6.6,118.25,,9.7,43.8,69.58,Partially cloudy
"53703, USA",03/08/2019,36.5,11,24.7,18.3,,0,0,7.47,9.2,69.67,,8.7,55.4,75.81,Partially cloudy
"53703, USA",03/09/2019,37.4,25,31.3,17.4,,0.4,0.35,6.88,26.9,111.08,35.7,5.8,64.7,82.77,"Snow, Partially cloudy"
"53703, USA",03/10/2019,35.4,26.3,32,17.3,,0.01,0.19,7.07,16.7,272.74,30.1,8.8,68.9,79.44,"Snow, Partially cloudy"
"53703, USA",03/11/2019,36.3,22.2,28,14.1,,0,0,6.59,13.7,284.96,23,9.9,17.5,57.83,Clear
"53703, USA",03/12/2019,41.7,15.2,31.5,12.7,,0.01,0,5.91,17.2,130.42,32,9.5,42.1,71.2,"Rain, Partially cloudy"
"53703, USA",03/13/2019,49.9,37.3,41.7,29.7,,0.29,0.17,4.47,17.3,163.04,29.2,5.7,82.5,92.17,"Snow, Overcast"
"53703, USA",03/14/2019,59.3,37.2,47.4,30.9,,0.09,1.17,2.18,18.8,194.46,42.5,9.8,73.7,85.6,"Snow, Partially cloudy"
"53703, USA",03/15/2019,40.1,31.5,36,22.9,,0,0.47,1.18,17.2,296.83,36.7,9.4,90.1,72.07,"Snow, Overcast"
"53703, USA",03/16/2019,39.1,26.4,31.7,19.1,,0,0,0.39,10.4,257.17,18.3,9.9,25.1,62.38,Partially cloudy
"53703, USA",03/17/2019,39.4,25.7,31.5,19.2,,0,0,0,13,255.21,23,9.9,45.3,67.23,Partially cloudy
"53703, USA",03/18/2019,43.9,23.2,33.3,27.4,,0,0,0,11,233.54,19.7,9.1,49.3,70.29,Partially cloudy
"53703, USA",03/19/2019,47.9,24.6,37.1,31,,0,0,0,10,216.04,19.7,9.9,28.1,63.12,Partially cloudy
"53703, USA",03/20/2019,47.4,34.4,39.4,29.3,,0,0,0,13.1,244.04,21.5,9.8,54.5,72.16,Partially cloudy
"53703, USA",03/21/2019,50.3,36.1,41,29.2,,0,0,0,12.1,313,25.3,9.8,58.1,68.18,Partially cloudy
"53703, USA",03/22/2019,49.2,30.2,40.5,28.3,,0,0,0,16.7,244.04,26.8,9.9,9.3,60.13,Clear
"53703, USA",03/23/2019,52.7,25.6,39.2,25.1,,0,0,0,10,159.83,16.1,9.9,19.2,65.32,Clear
"53703, USA",03/24/2019,52,34.2,42.6,24.8,,0,0,0,14.6,101.08,21.9,9.8,62.2,71.43,Partially cloudy
"53703, USA",03/25/2019,43.3,24.8,33.3,14.8,,0,0,0,14.7,38.75,20.7,9.9,22.5,56.68,Clear
"53703, USA",03/26/2019,48.4,21,35.7,33.7,,0,0,0,9.9,118.75,17.2,9.9,25.9,49.1,Partially cloudy
"53703, USA",03/27/2019,58.3,34.8,46,29,,0.03,0,0,21.9,191.54,34.6,9.9,74.2,47.39,"Rain, Partially cloudy"
"53703, USA",03/28/2019,58.1,40.3,49.6,39.3,,0.01,0,0,12.8,221.13,19.7,9.9,60.9,60.04,"Rain, Partially cloudy"
"53703, USA",03/29/2019,52.3,32.3,42.5,27.4,,0,0,0,8.3,169.25,,9.9,52.5,63.44,Partially cloudy
"53703, USA",03/30/2019,43,26.6,37.8,14.1,,0,0,0,20.5,290.13,31.9,9.9,60.5,49.16,Partially cloudy
"53703, USA",03/31/2019,39.2,22.4,30.3,13.9,,0,0,0,16.6,252.88,25.6,9.9,43.2,43.84,Partially cloudy
"53703, USA",04/01/2019,51.6,28.3,40.5,24.9,,0,0,0,23.5,150.46,36.8,9.9,89.5,51.26,Overcast
"53703, USA",04/02/2019,48.5,35.5,41.8,31,,0.03,0,0,10.4,241.04,23,8.7,68.3,72.68,"Rain, Partially cloudy"
"53703, USA",04/03/2019,56.8,29.9,45.1,31.1,,0,0,0,17.8,279.08,28.6,9.9,42,45.7,Partially cloudy
"53703, USA",04/04/2019,43.8,38.2,41.2,30.5,,0,0,0,17.7,79.33,26.7,9.9,87.6,54.94,Overcast
"53703, USA",04/05/2019,58.9,37.4,46.3,32.6,,0,0,0,9,166.71,,7.7,81.6,76.94,Overcast
"53703, USA",04/06/2019,63.5,43.3,51.7,39.3,,0,0,0,16.9,185.58,20.8,7,63.9,79.53,Partially cloudy
"53703, USA",04/07/2019,61.5,47.8,54.9,46.4,,0.14,0,0,13,171.63,18.3,7.2,53.4,85.32,"Rain, Partially cloudy"
"53703, USA",04/08/2019,72.6,42.4,59.7,,,0,0,0,14.8,275.08,30.4,9.1,27.7,61.51,Partially cloudy
"53703, USA",04/09/2019,64.7,38.7,52,33.3,,0,0,0,18.2,238.88,33,9.9,35.4,53.21,Partially cloudy
"53703, USA",04/10/2019,38.4,31.1,34.3,21.2,,0.27,0.74,0.74,17.9,63.04,29,8,71.6,80.1,"Snow, Partially cloudy"
"53703, USA",04/11/2019,39.7,32.5,35,19.4,,0.54,0.44,1.18,27.7,82.17,39.1,8.8,94.3,87.93,"Snow, Overcast"
"53703, USA",04/12/2019,42.4,36.2,38.8,25.3,,0.04,0,0.39,20.7,213.25,34.8,9.3,83.7,68.82,"Rain, Overcast"
"53703, USA",04/13/2019,40.2,32.1,36.9,24.9,,0,0,0,14.5,265.42,29.1,9.9,78.6,63.44,Overcast
"53703, USA",04/14/2019,38,28.8,34.5,23.2,,0,0,0,22.6,54.17,31.1,9.9,70.4,69.39,Partially cloudy
"53703, USA",04/15/2019,56.7,23.8,41.2,40.7,,0,0,0,17.8,137,23.3,9.9,42.7,57.7,Partially cloudy
"53703, USA",04/16/2019,65.4,45.4,54.1,40.4,,0.1,0,0,12.4,130.63,21.9,9.8,63.8,70.57,"Rain, Partially cloudy"
"53703, USA",04/17/2019,60.9,47.2,52,41.5,,0.16,0,0,14.2,124.83,29.6,7.2,81.1,83.06,"Rain, Overcast"
"53703, USA",04/18/2019,60.3,42.4,46.8,35.9,,0.01,0,0,16.9,317.63,24.2,9.4,93.6,81.57,"Rain, Overcast"
"53703, USA",04/19/2019,59.5,37.5,47.5,29.7,,0,0,0,22.9,144.42,32.7,9.9,27,55.23,Partially cloudy
"53703, USA",04/20/2019,67.1,28.9,49.5,29,,0,0,0,8.3,144.42,,9.9,1.3,45.54,Clear
"53703, USA",04/21/2019,80.4,47.8,64.6,45.5,79,0,0,0,18.1,184.5,29.1,9.9,40,35.23,Partially cloudy
"53703, USA",04/22/2019,77.1,52.6,64.8,,,0.63,0,0,16.8,176.38,32.2,9.4,55.2,56.92,"Rain, Partially cloudy"
"53703, USA",04/23/2019,65.1,45.2,53,39,,0.25,0,0,14.4,261.46,25.3,9.6,52.8,66.03,"Rain, Partially cloudy"
"53703, USA",04/24/2019,66.4,39.2,53.5,37.7,,0,0,0,16.8,154.21,26.4,9.4,18.7,63.25,Clear
"53703, USA",04/25/2019,68.7,43.2,54,47.7,,0.08,0,0,15.1,230.17,24.9,9.8,51.6,71.82,"Rain, Partially cloudy"
"53703, USA",04/26/2019,61,45.7,52.5,42.6,,0,0,0,18.6,312.25,33.8,9.9,13.6,48.3,Clear
"53703, USA",04/27/2019,45.4,32.4,37.3,23.1,,0.21,0.74,0.74,12.4,132.13,,7.3,62.1,71.81,"Snow, Partially cloudy"
"53703, USA",04/28/2019,52.6,27.1,41.2,26.7,,0,0.44,1.18,14.5,175.46,20.8,9.3,45.5,63.18,"Snow, Partially cloudy"
"53703, USA",04/29/2019,51.3,40,44.7,34.3,,0.3,0,0.39,14.3,158.54,20,7.9,89.8,82.28,"Rain, Overcast"
"53703, USA",04/30/2019,45,41.2,43,32.8,,0.06,0,0,16.9,69.96,24.5,6.3,91.9,90.38,"Rain, Overcast"
"53703, USA",05/01/2019,50.1,41.2,45.3,33.8,,0.28,0,0,15,118.71,27.7,8,98.9,88.96,"Rain, Overcast"
"53703, USA",05/02/2019,53.2,41.5,46.4,38.3,,0.04,0,0,6.7,97.13,18.3,6.3,94,88.23,"Rain, Overcast"
"53703, USA",05/03/2019,57.2,35.6,49.6,43.3,,0,0,0,9.4,95.92,,8.7,59.9,69.17,Partially cloudy
"53703, USA",05/04/2019,67.4,35.4,53.5,42.6,,0,0,0,8,225.21,10.3,9.9,20.3,65.69,Clear
"53703, USA",05/05/2019,72.4,45.8,58.9,,,0.42,0,0,11.4,222.75,26.4,9.6,46.3,67.47,"Rain, Partially cloudy"
"53703, USA",05/06/2019,57.9,49,54.2,44.9,,0.28,0,0,13.6,143.38,21.9,8.8,86.1,77.31,"Rain, Overcast"
"53703, USA",05/07/2019,57.2,43.3,49.9,37.5,,0,0,0,13.2,76.92,22.9,9.9,70.2,58.49,Partially cloudy
"53703, USA",05/08/2019,53,40.3,45.4,33.8,,0.63,0,0,20.4,95.58,30.6,8.5,64.6,74.3,"Rain, Partially cloudy"
"53703, USA",05/09/2019,59,44.2,51.8,39.3,,0.07,0,0,13.4,245.63,23.1,7.6,92,85.36,"Rain, Overcast"
"53703, USA",05/10/2019,59.1,38.7,49.3,34.9,,0,0,0,13.8,274.88,21.1,9.9,57.4,60.22,Partially cloudy
"53703, USA",05/11/2019,55.1,42.7,49.3,39.5,,0,0,0,11.5,152.71,17.2,9.9,40,65.06,Partially cloudy
"53703, USA",05/12/2019,54.4,34.1,46.5,31.3,,0,0,0,12.4,111.63,17.2,9.7,49.9,69.68,Partially cloudy
"53703, USA",05/13/2019,65.4,34.4,51.8,46.5,,0,0,0,11,139.46,18.3,9.6,14.5,59.83,Clear
"53703, USA",05/14/2019,70.2,42.1,58.7,46.7,,0,0,0,10.3,244.42,19.7,9.9,44.1,51.55,Partially cloudy
"53703, USA",05/15/2019,75.3,44,61.7,,,0,0,0,7.6,284.29,17.2,9.9,32.2,63.86,Partially cloudy
"53703, USA",05/16/2019,76,59.6,66.1,,,0.32,0,0,14.7,225.38,30.7,9.1,50.5,73.62,"Rain, Partially cloudy"
"53703, USA",05/17/2019,62.2,47.6,54.1,,,0.09,0,0,15.3,98.75,25.3,9.4,89.8,69.14,"Rain, Overcast"
"53703, USA",05/18/2019,69.4,43.2,52.9,37.5,,0.42,0,0,14.2,81.08,28.9,7.8,88.6,86.96,"Rain, Overcast"
"53703, USA",05/19/2019,65.1,49,55.6,44.9,,0.31,0,0,14.3,187.58,32.2,7.7,88.7,83.69,"Rain, Overcast"
"53703, USA",05/20/2019,57.1,41.2,49.1,34.7,,0.01,0,0,15,240.71,23.2,9.9,82.3,69.85,"Rain, Overcast"
"53703, USA",05/21/2019,54.1,45.5,50.6,41,,0.02,0,0,21.5,105.88,37.7,9.8,62.9,63.25,"Rain, Partially cloudy"
"53703, USA",05/22/2019,77.4,47.2,62.6,39.4,,0.3,0,0,23.8,168.92,41,9.4,73.9,71.73,"Rain, Partially cloudy"
"53703, USA",05/23/2019,71.1,56.1,63.4,,,0,0,0,14,285.71,26.3,9.9,24.1,60.2,Clear
"53703, USA",05/24/2019,72.1,53,60.6,,,0.81,0,0,18.4,161.92,26.4,9.1,62.7,84.29,"Rain, Partially cloudy"
"53703, USA",05/25/2019,80.6,65.6,72.2,,80.9,1.16,0,0,13.5,233.5,35.4,9.3,50.1,71.57,"Rain, Partially cloudy"
"53703, USA",05/26/2019,75.4,57.9,66.2,,,0,0,0,9.7,183.63,,9.9,32.8,60.94,Partially cloudy
"53703, USA",05/27/2019,65.4,55.6,61.4,,,0.21,0,0,14.4,124.83,24.1,9.3,60.7,78.24,"Rain, Partially cloudy"
"53703, USA",05/28/2019,61.1,52.4,56.4,,,0,0,0,15.9,118.83,35.8,8.8,97.2,86.94,Overcast
"53703, USA",05/29/2019,70.5,54.2,61.5,,,0,0,0,10.4,138.92,17.2,9.9,91.1,79.08,Overcast
"53703, USA",05/30/2019,76.3,61.3,67.5,,,0.01,0,0,7,251.5,16.1,9.9,53.4,70.69,"Rain, Partially cloudy"
"53703, USA",05/31/2019,82.7,57.3,71.6,,82.5,0,0,0,11.3,273.96,21.6,9.9,25.9,65.39,Partially cloudy
"53703, USA",06/01/2019,72.3,57.8,67,,,0.41,0,0,11.2,163.96,32,8.9,43.4,77.8,"Rain, Partially cloudy"
"53703, USA",06/02/2019,71.6,52.2,62.3,,,0,0,0,17,297.67,26.6,8.9,33.2,57.7,Partially cloudy
"53703, USA",06/03/2019,68.3,46.7,57.3,44,,0,0,0,11,139.04,20.8,9.9,65.6,53.28,Partially cloudy
"53703, USA",06/04/2019,78.4,55.7,65.5,,,0.4,0,0,14.5,191.46,26.4,9.4,65.6,72.6,"Rain, Partially cloudy"
"53703, USA",06/05/2019,81.1,63.4,71.7,,82.6,0.14,0,0,12.6,197.29,17.4,9.8,45.6,75.89,"Rain, Partially cloudy"
"53703, USA",06/06/2019,83.6,57.8,70.8,,83.1,0,0,0,7.9,84.71,,8.7,54.2,69.6,Partially cloudy
"53703, USA",06/07/2019,83,56.1,70.3,,81.8,0,0,0,13.5,92.42,20.8,9.5,0,61.56,Clear
"53703, USA",06/08/2019,81,55.2,70.3,,80.3,0,0,0,17.3,73.92,23.9,9.9,29.7,55.2,Partially cloudy
"53703, USA",06/09/2019,75.6,63.2,68.2,,,0.03,0,0,13,123.92,26.3,9.9,66.5,72.4,"Rain, Partially cloudy"
"53703, USA",06/10/2019,74.2,56.5,64.6,,,0,0,0,18.6,328.33,30.9,9.9,39,51.92,Partially cloudy
"53703, USA",06/11/2019,77.6,50.5,63.6,,,0.02,0,0,12.9,249.29,32.1,9.9,55,60.81,"Rain, Partially cloudy"
"53703, USA",06/12/2019,61.8,55.1,58.1,,,0.43,0,0,15.4,197.25,28.2,8.9,76.8,88.57,"Rain, Overcast"
"53703, USA",06/13/2019,69.1,49,59.1,45.1,,0,0,0,15.8,326.54,26.9,9.9,29.6,56.44,Partially cloudy
"53703, USA",06/14/2019,77.4,48.6,64.9,,,0,0,0,16.9,229.88,36.3,9.9,54.1,55.67,Partially cloudy
"53703, USA",06/15/2019,76.1,58.8,66,,,0,0,0,15.2,133.25,21.9,9.9,67,72.1,Partially cloudy
"53703, USA",06/16/2019,61,54.1,57.2,,,0.36,0,0,10.3,30.92,,8.4,93.3,85.61,"Rain, Overcast"
"53703, USA",06/17/2019,73.5,54,63.6,,,0,0,0,4.9,110.21,,9.9,80.9,76.19,Overcast
"53703, USA",06/18/2019,76.9,56.1,67.9,,,0,0,0,8.5,264.29,,8.7,60.4,77.65,Partially cloudy
"53703, USA",06/19/2019,68.3,60.3,64.4,,,0.25,0,0,9.8,145.42,16.1,8.6,83.4,85.81,"Rain, Overcast"
"53703, USA",06/20/2019,74.1,57.1,65.1,,,0,0,0,10.8,129.71,18.3,9.9,51.6,70.79,Partially cloudy
"53703, USA",06/21/2019,74,53.9,65.1,,,0,0,0,13.9,86.75,22.9,9.9,59.1,61.26,Partially cloudy
"53703, USA",06/22/2019,78.2,55.4,67.5,,,0,0,0,17.6,90.83,24.6,9.9,43.3,61.05,Partially cloudy
"53703, USA",06/23/2019,79.3,65.5,71.2,,,0.14,0,0,19.5,157.29,39.2,9.5,65.7,75.82,"Rain, Partially cloudy"
"53703, USA",06/24/2019,73.3,62.9,67.2,,,0.5,0,0,9.6,259.21,26.4,9.1,59.5,87.27,"Rain, Partially cloudy"
"53703, USA",06/25/2019,80.2,60.6,70.4,,81.1,0.05,0,0,9.5,253.91,26.4,9.9,32.4,70.34,"Rain, Partially cloudy"
"53703, USA",06/26/2019,84.1,58.5,73.3,,83.4,0,0,0,4.5,229.5,,9.9,34.5,60.25,Partially cloudy
"53703, USA",06/27/2019,87.2,61,71.6,,90.1,0.3,0,0,25.6,119.83,41.7,9.7,43.6,78.27,"Rain, Partially cloudy"
"53703, USA",06/28/2019,81.9,65.4,72.7,,84.5,0.88,0,0,10.3,166.54,27.8,9.3,50.1,80.56,"Rain, Partially cloudy"
"53703, USA",06/29/2019,89,68.2,78.7,,94.5,0,0,0,5.5,192.25,,8.4,45.1,74.68,Partially cloudy
"53703, USA",06/30/2019,81.5,68,73.3,,85.9,0.84,0,0,18.5,147.29,32.8,9,44.7,84.94,"Rain, Partially cloudy"
"53703, USA",07/01/2019,86.2,66,76.2,,89.7,0,0,0,7.4,285.25,17.2,9.3,47.6,77.29,Partially cloudy
"53703, USA",07/02/2019,89.8,71.7,79.3,,95.2,0,0,0,9.2,252.42,26.9,9.9,49.2,74.03,Partially cloudy
